robot_id,concentration,timestep,effective_msg

48161,0.0526,2187

48161,0.0526,2189

48161,0.0526,2195

48161,0.0526,2200

48161,0.0526,2202

48161,0.0526,2203

48161,0.0526,2205

48161,0.0526,2206

48161,0.0526,2207

48161,0.0526,2210

48161,0.0542,2264

48161,0.0542,2265

20012,0.0746,2266

48161,0.0542,2266

20012,0.0746,2267

20012,0.0746,2267

20012,0.0725,2272

20012,0.0725,2273

48161,0.0563,2284

48161,0.0563,2284

48161,0.0563,2285

48161,0.0563,2285

20012,0.0725,2287

20012,0.0725,2287

48161,0.0563,2288

48161,0.0563,2288

48161,0.0563,2294

48161,0.0563,2294

48161,0.0563,2304

48161,0.0563,2304

48161,0.0563,2306

48161,0.0563,2306

48161,0.0563,2310

48161,0.0563,2310

48161,0.0563,2311

48161,0.0563,2311

48161,0.0563,2313

48161,0.0563,2313

48161,0.0563,2332

48161,0.0563,2336

48161,0.0563,2336

28973,0.0539,2337

20012,0.0716,2339

20012,0.0716,2344

48161,0.0563,2346

48161,0.0563,2346

48161,0.0563,2348

48161,0.0563,2349

48161,0.0563,2351

48161,0.0563,2351

20012,0.0699,2352

20012,0.0699,2355

48161,0.0563,2357

48161,0.0563,2357

48161,0.0563,2358

48161,0.0563,2358

48161,0.0563,2360

48161,0.0563,2360

48161,0.0563,2364

48161,0.0563,2364

48161,0.0563,2369

48161,0.0563,2369

48161,0.0563,2371

48161,0.0563,2371

20012,0.0699,2372

48161,0.0563,2373

48161,0.0563,2373

48161,0.0563,2374

48161,0.0563,2374

48161,0.0563,2378

48161,0.0563,2378

48161,0.0563,2379

48161,0.0563,2379

20012,0.0699,2380

28973,0.0565,2380

48161,0.0563,2380

48161,0.0563,2381

48161,0.0563,2381

48161,0.0563,2382

20012,0.0699,2383

28973,0.0565,2384

20012,0.0699,2385

28973,0.0565,2387

28973,0.0565,2389

48161,0.0563,2389

48161,0.0563,2390

48161,0.0563,2390

48161,0.0563,2391

20012,0.0699,2391

20012,0.0699,2392

20012,0.0699,2395

48161,0.0563,2396

48161,0.0563,2397

48161,0.0563,2397

48161,0.0563,2397

48161,0.0563,2399

48161,0.0563,2399

48161,0.0563,2404

48161,0.0563,2404

48161,0.0563,2405

48161,0.0563,2405

48161,0.0563,2411

48161,0.0563,2412

48161,0.0563,2412

48161,0.0563,2413

48161,0.0563,2414

48161,0.0563,2414

48161,0.0563,2415

48161,0.0563,2415

48161,0.0563,2419

48161,0.0563,2419

48161,0.0563,2422

48161,0.0563,2423

20012,0.0686,2424

48161,0.0563,2427

48161,0.0563,2427

48161,0.0563,2429

48161,0.0563,2431

48161,0.0563,2431

48161,0.0563,2432

48161,0.0563,2432

20012,0.0675,2437

20012,0.0675,2439

20012,0.0675,2451

20012,0.0675,2453

20012,0.0675,2464

20012,0.0675,2470

20012,0.0675,2475

20012,0.0675,2485

28973,0.0589,2486

20012,0.0675,2488

28973,0.0589,2493

28973,0.0589,2498

28973,0.0589,2499

28973,0.0589,2501

28973,0.0589,2514

28973,0.0589,2514

28973,0.0589,2518

28973,0.0589,2525

28973,0.0589,2639

28973,0.0589,2640

48161,0.0596,2643

28973,0.0589,2645

28973,0.0589,2645

48161,0.0596,2646

48161,0.0596,2648

28973,0.0589,2648

28973,0.0589,2649

48161,0.0596,2649

48161,0.0596,2650

28973,0.0589,2650

28973,0.0589,2651

28973,0.0589,2651

28973,0.0589,2652

48161,0.0596,2653

28973,0.0589,2654

3361,0.0606,2659

3361,0.0606,2659

3361,0.0606,2660

3361,0.0606,2660

3361,0.0606,2668

48161,0.0596,2674

48161,0.0596,2675

3361,0.0607,2678

3361,0.0607,2679

48161,0.0596,2682

3361,0.0607,2684

3361,0.0607,2685

3361,0.0606,2698

3361,0.0606,2700

3361,0.0606,2705

3361,0.0606,2706

3361,0.0606,2721

48161,0.0597,2735

3361,0.0606,2736

3361,0.0606,2739

3361,0.0606,2746

48161,0.0611,2750

48161,0.0611,2751

3361,0.0606,2752

48161,0.0611,2754

3361,0.0606,2761

48161,0.0621,2770

3361,0.0606,2776

3361,0.0606,2779

48161,0.0621,2780

48161,0.0621,2781

3361,0.0606,2784

48161,0.0621,2788

48161,0.0621,2792

48161,0.0621,2796

48161,0.0621,2797

48161,0.0621,2799

48161,0.0621,2799

48161,0.0621,2801

48161,0.0621,2806

25889,0.0485,2830

25889,0.0485,2832

25889,0.0485,2835

25889,0.0485,2837

25889,0.0485,2838

48161,0.0621,2839

25889,0.0485,2840

37677,0.0505,2840

37677,0.0520,2850

25889,0.0485,2862

25889,0.0485,2863

25889,0.0485,2871

25889,0.0485,2874

25889,0.0485,2882

25889,0.0485,2883

25889,0.0499,2894

25889,0.0499,2895

25889,0.0499,2898

25889,0.0499,2905

37677,0.0533,2906

37677,0.0533,2909

25889,0.0499,2915

25889,0.0499,2918

25889,0.0499,2922

37677,0.0533,2925

25889,0.0499,2927

37677,0.0533,2930

25889,0.0499,2938

25889,0.0499,2939

25889,0.0499,2941

25889,0.0499,2958

25889,0.0499,2969

25889,0.0499,2970

25889,0.0499,2976

37677,0.0568,3133

37677,0.0568,3134

37677,0.0568,3139

37677,0.0568,3139

37677,0.0568,3144

37677,0.0568,3144

37677,0.0568,3147

37677,0.0568,3147

48161,0.0576,3148

48161,0.0576,3149

37677,0.0568,3153

37677,0.0568,3153

37677,0.0568,3154

37677,0.0568,3154

37677,0.0568,3155

37677,0.0568,3156

37677,0.0568,3158

37677,0.0568,3158

48161,0.0576,3163

37677,0.0568,3164

37677,0.0568,3173

37677,0.0568,3173

48161,0.0576,3176

37677,0.0568,3183

37677,0.0568,3183

37677,0.0568,3185

37677,0.0568,3186

37677,0.0568,3187

37677,0.0568,3187

37677,0.0568,3189

37677,0.0568,3189

37677,0.0568,3190

37677,0.0568,3191

37677,0.0568,3191

48161,0.0576,3287

48161,0.0576,3306

48161,0.0576,3315

48161,0.0576,3318

48161,0.0576,3318

48161,0.0576,3321

48161,0.0576,3322

48161,0.0576,3323

48161,0.0577,3337

48161,0.0577,3339

48161,0.0577,3340

48161,0.0577,3341

48161,0.0577,3346

48161,0.0577,3356

20012,0.0560,3357

48161,0.0577,3359

48161,0.0577,3360

48161,0.0577,3362

48161,0.0577,3363

48161,0.0577,3364

48161,0.0577,3402

48161,0.0577,3402

48161,0.0577,3409

48161,0.0577,3409

48161,0.0577,3414

48161,0.0577,3418

48161,0.0577,3419

48161,0.0577,3421

48161,0.0577,3424

48161,0.0577,3428

48161,0.0577,3429

48161,0.0577,3430

48161,0.0577,3430

48161,0.0577,3432

48161,0.0577,3432

48161,0.0577,3433

48161,0.0577,3433

48161,0.0577,3435

48161,0.0577,3436

48161,0.0577,3436

48161,0.0577,3437

48161,0.0577,3437

48161,0.0577,3439

48161,0.0577,3439

